     LMS1         283.09        17.2408        2.69916        282.255        9.79903        3.16507
     LMS2        257.643        15.9385        1.99454        763.061        16.6068        3.94077
     LMS3        288.373         16.578        6.55729        174.923        7.43952        4.26536
       W1        627.511        17.6491        4.64146        629.368        211.876        1034.49
       W2        339.839        12.3489        3.41751        340.844        114.744        560.246
       W3         395.43         11.588        9.42384          396.6        133.515        651.892
       W4        522.121        14.3658         5.3647        523.666        176.291        860.751
       W5        420.666        13.1172        5.44189         421.91        142.035        693.495
       W6        124.565        5.97685        9.17003        124.933        42.0586        205.353
       W7        579.211        17.2494        4.91687        580.924        195.567        954.866
       W8        209.373        8.05153        2.32771        209.992        70.6936        345.165
       W9        116.895         5.6165        7.46377         117.24        39.4688        192.708
      W10        168.176        7.24129        7.66521        168.673        56.7835        277.249
      W11        339.324        10.0338         7.8691        340.328        114.571        559.398
      W12        234.318        8.38953        7.16011        235.011        79.1161        386.288
      W13        326.244        10.8047        4.80171         327.21        110.155        537.835
      W14        276.878        9.02344        11.9936        277.697        93.4861        456.451
      W15        415.716        13.5338        3.19476        416.946        140.364        685.335
      W16        308.817        10.2897        11.7503         309.73         104.27        509.104
      W17        466.051        12.9836        6.85449         467.43        157.359        768.316
      W18        32.9397        3.08719        1.59282        33.0371        11.1219        54.3032
      W19         331.78        10.9707         9.7084        332.761        112.023         546.96
      W20        264.974        8.96197        9.62734        265.758         89.467        436.827
      W21        218.601        8.97936        4.66785        219.248        73.8094        360.378
      W22        407.651         14.489        4.32945        408.857        137.641        672.039
      W23        293.817        10.5843        5.64738        294.687        99.2057        484.377
      W24        294.354         10.074         5.0181        295.225        99.3869        485.262
      W25        321.181        12.9667       0.896719        322.131        108.445        529.487
      W26         383.66        12.4426        4.43031        384.795         129.54        632.488
      W27        234.882        8.75291        10.2363        235.577        79.3065        387.218
      W28        220.102        8.59518        6.23701        220.753        74.3162        362.853
      W29        263.397        9.66248        8.57467        264.176        88.9345        434.227
      W30        369.167        10.7823        10.4833         370.26        124.647        608.597
      W31         386.07        11.7306        8.92587        387.212        130.354        636.462
      W32        432.731        12.1495        4.40054        434.011        146.109        713.385
      W33        282.626        9.44876        15.0043        283.463        95.4271        465.928
      W34        472.447        13.5281        6.78477        473.845        159.519         778.86
      W35        409.184         12.622        11.0774        410.395        138.159        674.567
      W36        231.093        8.30689        10.3432        231.777        78.0273        380.973
      W37        258.561        9.23316        6.07132        259.326        87.3015        426.254
      W38        251.343        8.57352        8.67062        252.087        84.8645        414.355
      W39        369.588        11.1519        4.27711        370.681        124.789         609.29
      W40        383.275        10.8927        9.95482        384.409        129.411        631.854
      W41        274.865        9.18415        9.66926        275.679        92.8067        453.134
      W42        183.867        6.49647        9.05244        184.411        62.0817        303.117
      W43        433.448        12.1868        6.65267        434.731        146.351        714.568
      W44        416.404         12.618        6.65586        417.636        140.596         686.47
      W45        304.832        9.11273        7.59533        305.734        102.925        502.535
      W46        385.323        11.0695        7.86499        386.462        130.102        635.229
      W47        361.599        10.5718        8.47604        362.668        122.092        596.119
      W48        109.101        5.35406        11.0851        109.424        36.8373         179.86
      W49        270.492        10.4158        8.53326        271.292        91.3301        445.924
      W50        464.407        12.8221        7.64918        465.781        156.804        765.605
      W51        320.063         10.341        7.28504         321.01        108.067        527.645
      W52         342.78        11.0591        13.1816        343.794        115.738        565.095
      W53        126.238        5.67627        1.07496        126.611        42.6234        208.111
      W54        314.542        9.97134        11.2943        315.473        106.203        518.543
      W55        148.207        5.89346        6.79672        148.646        50.0413        244.329
      W56        361.945         11.942        9.73653        363.016        122.209         596.69
      W57        306.374        9.68406        7.64561         307.28        103.445        505.077
      W58        413.435         12.226        6.20903        414.658        139.594        681.574
      W59         259.27        8.82311        5.08104        260.037        87.5409        427.423
      W60        481.505        13.3127        12.8385        482.929        162.577        793.792
      W61        267.259        8.97304        6.56608        268.049        90.2383        440.594
      W62        305.141        9.58262        8.27367        306.043        103.029        503.044
      W63        377.155        11.6008        8.22094        378.271        127.344        621.764
      W64        299.675        9.93732        13.3616        300.562        101.184        494.034
      W65        472.293        14.2414        5.33567         473.69        159.467        778.606
      W66        509.997        15.2686        5.13075        511.505        172.197        840.763
      W67        475.267        13.6338        6.01189        476.673        160.471        783.509
      W68          398.7        11.8969          10.97        399.879        134.619        657.283
      W69        273.511        9.78631        11.1711         274.32        92.3495        450.901
      W70        240.822        8.52151        11.0227        241.534        81.3121        397.011
      W71        333.443        9.86538        7.88167        334.429        112.585        549.703
      W72         259.22        9.02185        5.98087        259.987        87.5241        427.341
      W73        324.611         10.682        9.21527        325.571        109.603        535.142
      W74        382.232        11.2002        9.20305        383.362        129.058        630.134
      W75        483.416        13.6045        6.76013        484.847        163.223        796.943
      W76        467.251         13.602        8.03055        468.633        157.765        770.294
      W77        264.425        8.89724         8.9037        265.207        89.2816        435.922
      W78         357.04        10.5988        11.9189        358.096        120.552        588.604
      W79        337.226        10.0913         7.9014        338.223        113.862        555.939
      W80        393.378         11.453        10.5978        394.542        132.822         648.51
      W81        239.143        8.20056         11.388        239.851        80.7453        394.243
      W82        243.398        8.49914        9.97764        244.118        82.1818        401.257
      W83         248.98        8.77529        7.74315        249.716        84.0665        410.459
      W84        219.357        8.27897        7.59595        220.006        74.0645        361.624
      W85        187.859        7.18505        10.3006        188.414        63.4293        309.697
      W86         79.651        4.61092        13.4923        79.8866        26.8937         131.31
      W87        262.969        9.52616        2.79201        263.747        88.7899        433.521
      W88        296.693         9.9885        6.12375        297.571        100.177        489.118
      W89        375.501        11.0751        8.40947        376.612        126.786        619.038
      W90        203.324        7.51111        9.40498        203.926        68.6513        335.193
      W91        129.449        5.98649        6.87734        129.832        43.7076        213.405
      W92        313.818        10.1453        4.83183        314.746        105.959        517.349
      W93        197.224        7.14957        10.0934        197.808        66.5916        325.137
      W94        504.093        14.0574        10.6589        505.584        170.204         831.03
      W95        244.361        8.76869        4.18283        245.083        82.5069        402.844
      W96        261.858        9.52541        7.73664        262.632        88.4146        431.689
      W97        397.102        11.4972        7.01787        398.277        134.079        654.649
      W98        426.927        12.9857        6.09094         428.19        144.149        703.817
      W99        472.385        14.1524        6.87631        473.782        159.498        778.757
     W100        359.742        10.9883        7.07201        360.806        121.465        593.059
     W101        335.285        11.2553        7.49842        336.277        113.207         552.74
     W102        391.055         11.689        3.74115        392.212        132.037         644.68
     W103        512.302        13.9481        7.11411        513.818        172.976        844.564
     W104         289.42        8.75721        1.21169        290.276        97.7209        477.128
     W105         325.47        10.9262        6.23219        326.433        109.893        536.559
     W106        234.815        8.50028         7.0085         235.51         79.284        387.108
     W107        557.892         16.892        3.81285        559.543        188.369        919.722
     W108        499.384        14.5662        5.36174        500.862        168.614        823.268
     W109        339.526        11.3055        4.75379         340.53        114.639         559.73
     W110        325.932        10.7217        8.36581        326.897        110.049        537.321
     W111        276.552        9.36747        13.1659         277.37        93.3762        455.914
     W112        367.275        10.9802         10.392        368.362        124.008        605.477
     W113        201.225        7.38188         10.497         201.82        67.9424        331.732
     W114        308.089        9.67867        7.24911            309        104.024        507.905
     W115        346.143        11.4877        6.37879        347.167        116.873         570.64
     W116        103.174        5.54847        1.25271        103.479        34.8361        170.089
     W117        189.576        6.88301       0.913789        190.136        64.0091        312.528
     W118        363.909        11.3295        10.2965        364.986        122.872        599.928
     W119        200.152        6.88572        6.54414        200.744        67.5801        329.964
     W120          209.2        7.41403        12.4355        209.819         70.635        344.879
     W121        402.606        13.3074         8.3071        403.797        135.937        663.722
     W122        535.178          14.01        5.11091        536.761          180.7        882.275
     W123        365.266        10.8327        9.12551        366.347         123.33        602.165
     W124        289.071        9.49136        9.42105        289.926        97.6031        476.552
     W125        359.054        11.4405        7.11589        360.116        121.232        591.924
     W126          264.7        8.43567        8.86329        265.483        89.3745        436.376
     W127        207.346        7.98677        7.77054         207.96        70.0093        341.824
     W128        252.725        9.04511        7.99935        253.473        85.3311        416.634
     W129        479.084        13.3115        6.76389        480.501         161.76        789.801
     W130        88.5992        5.23907        8.78417        88.8613         29.915        146.061
     W131        323.968         10.303          11.52        324.926        109.386        534.082
     W132        270.352        8.91263        12.5147        271.152        91.2827        445.693
     W133        421.538        12.6902        10.3708        422.785         142.33        694.932
     W134        297.578        10.1699        7.03673        298.459        100.476        490.577
     W135        451.021        12.2112        8.33075        452.355        152.284        743.537
     W136        374.893        11.2246         7.2902        376.002         126.58        618.036
     W137        348.285        10.1097         10.503        349.316        117.597        574.171
     W138        462.471        13.4888        12.9368        463.839        156.151        762.414
     W139        216.443        8.42424        1.46719        217.083        73.0806         356.82
     W140        299.578        9.34428        8.81179        300.464        101.151        493.874
     W141        249.548        9.06155        4.53035        250.286        84.2584        411.396
     W142        377.032        11.0216        9.84571        378.148        127.303        621.562
     W143        425.629        11.5314        3.21192        426.888        143.711        701.677
     W144        339.534        10.6521        6.42926        340.539        114.642        559.744
     W145        204.487        7.41765        6.15831        205.092        69.0439         337.11
     W146        264.105        8.59394        7.32206        264.887        89.1736        435.395
