Module  ExpectedPeak    MeasuredPeak    oldFactor       Ratio           Sigma           Chi2/ndf        
W411    2100.69         2100.24         0.132583        1.00021         42.6234         2.14449         
W412    2101.42         2102.34         0.133755        0.999562        33.9655         1.87186         
W413    2102.1          2097.92         0.131732        1.00199         45.8524         0.0965934       
W414    2102.73         2097.47         0.133193        1.00251         46.4496         2.25882         
W415    2103.31         2102.48         0.132548        1.00039         40.5599         2.16538         
W416    2103.84         2105.83         0.121906        0.999053        45.7096         0.655833        
W417    2104.31         2102.71         0.190912        1.00076         46.4716         1.48418         
W418    2104.73         2108.27         0.129168        0.998323        50.7183         2.26101         
W419    2105.1          2104.87         0.135718        1.00011         49.4699         0.545023        
W420    2105.41         2106.5          0.132562        0.999483        48.7252         0.0502675       
W421    2105.68         2105.86         0.139053        0.999913        45.3541         3.58858         
W422    2105.89         2105.98         0.135577        0.999956        44.6522         1.69392         
W423    2106.05         2106.4          0.138572        0.999834        43.955          3.30847         
W424    2106.15         2105.38         0.152649        1.00037         47.0212         3.82665         
W425    2106.2          2106.56         0.159373        0.999833        45.2982         4.66762         
W426    2106.2          2105.98         0.158515        1.00011         46.0689         6.14292         
W427    2106.15         2105.73         0.155433        1.0002          55.6888         1.84152         
W428    2106.05         2106.99         0.138109        0.999552        58.8976         20.3243         
W429    2105.89         2106.14         0.14603         0.999878        45.496          1.38298         
W430    2105.68         2104.61         0.166873        1.0005          43.9032         3.32436         
W431    2105.41         2105.47         0.140559        0.999972        45.898          1.41747         
W432    2105.1          2104.66         0.131021        1.00021         47.9798         0.405101        
W433    2104.73         2105.28         0.144851        0.999738        46.9923         0.29844         
W434    2104.31         2104.87         0.146942        0.999732        49.6113         0.654479        
W435    2103.84         2105.1          0.135047        0.999399        49.151          1.50764         
W436    2103.31         2102.37         0.146976        1.00045         48.0093         1.5489          
W437    2102.73         2103.31         0.135211        0.999726        41.3285         0.656681        
W438    2102.1          2100.45         0.145103        1.00079         50.0187         2.23676         
W439    2101.42         2100.82         0.132528        1.00029         44.5808         1.066           
W440    2100.69         2095.12         0.130798        1.00266         44.0421         1.29371         
W441    2099.91         2096.55         0.132789        1.0016          38.9456         1.55787         
W442    2099.07         2099.94         0.153884        0.999587        50.1315         3.78353         
W443    2099.28         2098.09         0.134676        1.00057         43.1369         1.88187         
W444    2100.12         2098.8          0.124142        1.00062         36.3248         1.1137          
W445    2100.9          2100.8          0.136798        1.00005         47.9342         1.37955         
W446    2101.63         2100.9          0.123439        1.00035         46.9145         0.986273        
W447    2102.31         2101.22         0.133124        1.00052         48.5146         1.70327         
W448    2102.94         2102.39         0.133981        1.00026         44.5321         0.69057         
W449    2103.52         2103.6          0.131322        0.999961        43.5125         0.24678         
W450    2104.05         2104.07         0.13798         0.999987        45.4474         1.45489         
W451    2104.52         2105.11         0.144367        0.999719        45.7581         1.25106         
W452    2104.94         2105.08         0.13355         0.999935        51.1369         0.823421        
W453    2105.31         2104.99         0.151599        1.00015         49.2689         1.7723          
W454    2105.62         2105.19         0.147999        1.00021         47.8918         1.07181         
W455    2105.89         2105.15         0.152876        1.00035         45.2358         0.265601        
W456    2106.1          2106.14         0.144475        0.99998         46.8448         2.8711          
W457    2106.26         2105.35         0.147549        1.00043         45.2312         7.6247          
W458    2106.36         2109.13         0.143397        0.998687        49.0381         6.57018         
W459    2106.41         2105.57         0.192271        1.0004          48.6324         18.7316         
W460    2106.41         2106.98         0.166736        0.99973         49.4812         7.50368         
W461    2106.36         2106.27         0.159202        1.00004         60.3831         25.4318         
W462    2106.26         2105.08         0.171045        1.00056         52.7152         8.61264         
W463    2106.1          2106.13         0.159759        0.999983        44.8532         1.10081         
W464    2105.89         2106.34         0.140406        0.999785        44.0935         0.752638        
W465    2105.62         2105.56         0.141346        1.00003         44.6555         4.04613         
W466    2105.31         2106.09         0.130765        0.999631        46.4211         4.21678         
W467    2104.94         2105.19         0.148844        0.999882        46.9465         4.07747         
W468    2104.52         2103.77         0.16767         1.00036         48.8543         1.03113         
W469    2104.05         2103.73         0.141807        1.00015         51.0218         1.27758         
W470    2103.52         2104.07         0.135604        0.99974         47.7316         1.26598         
W471    2102.94         2102.73         0.134993        1.0001          44.5978         1.11623         
W472    2102.31         2106.09         0.130925        0.998208        38.7084         1.34986         
W473    2101.63         2102.61         0.127215        0.999537        46.8852         3.84474         
W474    2100.9          2099.79         0.132592        1.00053         41.2816         0.905157        
W475    2100.12         2099.45         0.147856        1.00032         53.5458         0.126084        
W476    2099.28         2100.34         0.139195        0.999496        55.9181         2.29925         
W477    2099.44         2096.13         0.19181         1.00158         58.3399         1.6486          
W478    2100.27         2101.33         0.132133        0.999497        40.5697         2.77917         
W479    2101.06         2102.6          0.124541        0.999265        43.1989         0.563902        
W480    2101.79         2096.32         0.13166         1.00261         48.2046         5.45292         
W481    2102.47         2101.23         0.146498        1.00059         43.2634         2.07489         
W482    2103.1          2103.73         0.137127        0.9997          46.0984         0.0957671       
W483    2103.68         2103.06         0.15155         1.00029         46.6703         1.34763         
W484    2104.2          2103.32         0.149583        1.00042         46.3906         0.371233        
W485    2104.68         2104.95         0.14173         0.999868        44.2299         0.86836         
W486    2105.1          2105.42         0.128325        0.999847        51.7822         0.580374        
W487    2105.47         2104.22         0.142124        1.00059         48.4931         1.40289         
W488    2105.78         2107.82         0.113557        0.999034        45.7345         1.58247         
W489    2106.05         2106.3          0.132271        0.99988         48.8432         2.57041         
W490    2106.26         2105.85         0.141039        1.00019         49.7083         6.36054         
W491    2106.41         2108.69         0.14504         0.998923        47.3558         41.9857         
W492    2106.52         2099.26         0.206363        1.00346         55.6002         62.1018         
W493    2106.57         2106.59         0.18215         0.999993        52.5061         220.675         
W494    2106.57         2106.77         0.184881        0.999906        51.5544         142.649         
W495    2106.52         2106.58         0.163046        0.999973        54.1553         14.2779         
W496    2106.41         2106.71         0.136601        0.999859        57.4767         59.4171         
W497    2106.26         2105.74         0.153957        1.00025         47.2719         3.99023         
W498    2106.05         2106.84         0.135417        0.999624        43.9034         5.82523         
W499    2105.78         2105.21         0.161957        1.00027         46.44           1.11647         
W500    2105.47         2105.06         0.150382        1.00019         48.2877         7.30366         
W501    2105.1          2104.82         0.148051        1.00013         47.5966         0.508325        
W502    2104.68         2105.9          0.148105        0.999417        44.0131         1.42324         
W503    2104.2          2104.16         0.140066        1.00002         47.4942         1.85132         
W504    2103.68         2103.55         0.136499        1.00006         45.9719         0.00990031      
W505    2103.1          2101.8          0.137602        1.00062         45.0082         2.01369         
W506    2102.47         2102.89         0.12997         0.999801        45.5099         2.95746         
W507    2101.79         2099.33         0.141259        1.00117         44.3027         1.08298         
W508    2101.06         2100.18         0.133737        1.00042         48.1464         0.039024        
W509    2100.27         2098.13         0.125575        1.00102         46.5203         0.0614243       
W510    2099.44         2096.57         0.1356          1.00137         47.2804         0.181056        
W511    2099.54         2095.59         0.131352        1.00189         47.8624         0.523494        
W512    2100.38         2101.79         0.155959        0.999329        37.9255         0.100046        
W513    2101.16         2098.7          0.134452        1.00117         42.3049         1.86844         
W514    2101.89         2102.69         0.138749        0.999621        44.1239         2.27582         
W515    2102.57         2102.15         0.143379        1.0002          44.2472         2.11327         
W516    2103.2          2102.83         0.153218        1.00018         49.8239         1.28843         
W517    2103.78         2104.04         0.147187        0.999879        48.3628         1.23731         
W518    2104.31         2104.35         0.150152        0.999977        47.1588         0.963587        
W519    2104.78         2104.49         0.159505        1.00014         47.4704         2.27136         
W520    2105.2          2104.37         0.157141        1.00039         45.4182         0.748935        
W521    2105.57         2106.34         0.135095        0.999635        46.0422         0.50245         
W522    2105.89         2104.36         0.174371        1.00073         43.9839         1.18504         
W523    2106.15         2105.56         0.162852        1.00028         45.5026         0.599253        
W524    2106.36         2107.51         0.159137        0.999453        47.523          2.23861         
W525    2106.52         2101            0.207149        1.00263         46.6509         63.7963         
W526            2106.63         2130.32         0.988879        16.2521         1               
W527    2106.68         2089.07         0.193008        1.00843         87.4962         2.05577         
W528    2106.68         2100.14         0.217629        1.00311         65.4357         7.10424         
W529    2106.63         2117.95         0.181498        0.994654        82.8144         7.38779         
W530    2106.52         2106.83         0.140455        0.999853        47.9859         116.982         
W531    2106.36         2106.11         0.158097        1.00012         49.7777         1.72523         
W532    2106.15         2106.39         0.156852        0.999885        45.1524         1.61604         
W533    2105.89         2105.72         0.166801        1.00008         46.7498         6.49781         
W534    2105.57         2106.88         0.135682        0.999378        48.1069         0.85839         
W535    2105.2          2105.36         0.138039        0.999924        48.8756         2.26773         
W536    2104.78         2104.17         0.15218         1.00029         47.4765         3.49571         
W537    2104.31         2105.11         0.147529        0.999618        43.1805         2.30349         
W538    2103.78         2103.35         0.137531        1.0002          45.1828         1.39361         
W539    2103.2          2102.82         0.137658        1.00018         46.3464         2.38053         
W540    2102.57         2101.82         0.139112        1.00036         44.7519         0.830785        
W541    2101.89         2103.84         0.119107        0.999076        46.7053         1.15678         
W542    2101.16         2098.53         0.126958        1.00125         43.8921         1.7192          
W543    2100.38         2099.81         0.133326        1.00027         37.3127         0.736718        
W544    2099.54         2090.61         0.14291         1.00427         75.3737         3.7578          
W545    2099.59         2096.42         0.142198        1.00151         60.411          2.89108         
W546    2100.43         2099.01         0.144029        1.00068         40.7037         0.552331        
W547    2101.21         2100.84         0.138038        1.00018         40.8849         0.772579        
W548    2101.95         2096.99         0.136928        1.00236         43.9314         1.8742          
W549    2102.63         2103.76         0.128227        0.999462        44.8226         0.438814        
W550    2103.26         2103.44         0.145013        0.999914        44.9591         2.89062         
W551    2103.83         2101.69         0.159903        1.00102         45.9785         3.08324         
W552    2104.36         2103.74         0.163139        1.0003          43.5832         2.87529         
W553    2104.83         2104.88         0.159811        0.999978        47.3713         0.680134        
W554    2105.25         2105.24         0.140945        1.00001         47.2517         2.02017         
W555    2105.62         2106.02         0.120231        0.99981         46.3917         1.37679         
W556    2105.94         2106.5          0.149322        0.999732        44.9562         2.99119         
W557    2106.2          2106.88         0.15003         0.999679        44.1457         11.4094         
W558    2106.41         2106.08         0.163834        1.00016         44.8425         6.78543         
W559    2106.57         2106.84         0.173399        0.999875        48.9199         132.712         
W560    2106.68         2092.62         0.190381        1.00672         55.138          1.12199         
W563    2106.68         2124.14         0.171266        0.99178         63.2099         2.21489         
W564    2106.57         2106.36         0.169228        1.0001          49.1024         282.107         
W565    2106.41         2106.16         0.173098        1.00012         46.8457         27.8993         
W566    2106.2          2105.75         0.178911        1.00022         46.9244         0.640593        
W567    2105.94         2106.65         0.158596        0.999662        46.4902         4.48807         
W568    2105.62         2103.83         0.170214        1.00085         48.982          4.48511         
W569    2105.25         2106.16         0.131267        0.999571        52.0036         0.379904        
W570    2104.83         2104.33         0.15128         1.00024         49.1043         3.36449         
W571    2104.36         2105.35         0.136441        0.999529        43.77           2.43849         
W572    2103.83         2106.35         0.140117        0.998804        43.2368         1.09225         
W573    2103.26         2104.15         0.131061        0.999578        40.1246         0.0610561       
W574    2102.63         2098.9          0.140602        1.00178         50.5059         5.40824         
W575    2101.95         2099.44         0.146316        1.0012          44.2608         0.676185        
W576    2101.21         2095.58         0.123942        1.00269         46.3994         1.50017         
W577    2100.43         2097.5          0.158992        1.00139         39.441          1.27091         
W578    2099.59         2107.46         0.133549        0.996265        58.1739         3.7032          
W579    2099.59         2095.58         0.135895        1.00191         47.3633         1.75415         
W580    2100.43         2099.64         0.143064        1.00037         45.9519         1.64893         
W581    2101.21         2096.6          0.136655        1.0022          47.5349         0.488219        
W582    2101.95         2100.52         0.13512         1.00068         44.153          3.73755         
W583    2102.63         2100.57         0.131683        1.00098         56.509          0.491023        
W584    2103.26         2102.42         0.148047        1.0004          47.9268         2.77638         
W585    2103.83         2103.75         0.142626        1.00004         48.2037         0.79866         
W586    2104.36         2104.8          0.143685        0.99979         47.7663         0.248749        
W587    2104.83         2103.61         0.165965        1.00058         51.6514         2.29708         
W588    2105.25         2105.7          0.150637        0.999787        46.3915         1.69151         
W589    2105.62         2104.78         0.186067        1.0004          45.8546         3.16287         
W590    2105.94         2105.64         0.195745        1.00014         44.6047         0.942805        
W591    2106.2          2105.67         0.173208        1.00025         45.2823         6.38592         
W592    2106.41         2107.28         0.152565        0.999589        46.2665         14.0016         
W593    2106.57         2105.62         0.197148        1.00045         54.4428         16.6341         
W594    2106.68         2136.74         0.174525        0.985932        72.8321         2.80457         
W597    2106.68         2072.96         0.185381        1.01627         89.6485         0.550412        
W598    2106.57         2106.68         0.176674        0.999949        49.9459         52.8398         
W599    2106.41         2106.89         0.159548        0.999776        48.6137         11.6574         
W600    2106.2          2106.33         0.156869        0.99994         46.3282         2.08289         
W601    2105.94         2105.93         0.151656        1.00001         45.5355         4.45478         
W602    2105.62         2106.36         0.138534        0.99965         48.7563         1.46701         
W603    2105.25         2104.81         0.139645        1.00021         49.2861         3.35144         
W604    2104.83         2105.35         0.149914        0.999755        44.7325         1.33466         
W605    2104.36         2103.35         0.16526         1.00048         46.8828         2.45864         
W606    2103.83         2105.69         0.152459        0.999119        41.9044         1.66812         
W607    2103.26         2098.82         0.143911        1.00211         48.1099         2.07283         
W608    2102.63         2102.69         0.142248        0.999969        50.2041         2.21075         
W609    2101.95         2104.87         0.134531        0.998611        47.3473         1.38755         
W610    2101.21         2096.32         0.132469        1.00233         43.4631         4.15804         
W611    2100.43         2102.51         0.139729        0.999009        41.4214         0.670072        
W612    2099.59         2097.02         0.14355         1.00123         39.6145         4.22417         
W613    2099.54         2097.54         0.137002        1.00096         42.4481         0.643506        
W614    2100.38         2099.28         0.136276        1.00052         49.4866         2.75983         
W615    2101.16         2100.78         0.12522         1.00018         46.8095         6.86076         
W616    2101.89         2101.05         0.136893        1.0004          44.8241         0.359924        
W617    2102.57         2104.48         0.132612        0.999095        41.2521         1.01003         
W618    2103.2          2102.06         0.156194        1.00054         39.3363         3.16529         
W619    2103.78         2104.04         0.138948        0.999877        45.1745         1.56965         
W620    2104.31         2103.39         0.150124        1.00044         44.3429         0.344616        
W621    2104.78         2105.84         0.131038        0.999498        49.7896         1.28085         
W622    2105.2          2105.04         0.131158        1.00008         52.5633         0.993721        
W623    2105.57         2105.74         0.15939         0.99992         45.4352         2.63265         
W624    2105.89         2106.14         0.174816        0.999882        44.8032         5.76032         
W625    2106.15         2105.63         0.170247        1.00025         44.8545         8.03358         
W626    2106.36         2107.6          0.157969        0.999414        46.7896         24.2388         
W627    2106.52         2105.66         0.209916        1.00041         50.9122         13.399          
W628    2106.63         2118.03         0.165306        0.994616        74.4454         0.0829546       
W629    2106.68         2088.95         0.183544        1.00849         73.6444         0.980768        
W630    2106.68         2132.5          0.187116        0.987893        77.3545         1.27192         
W631    2106.63         2097.64         0.196557        1.00428         64.4402         4.20601         
W632    2106.52         2106.78         0.176958        0.999878        54.7782         18.3783         
W633    2106.36         2105.55         0.177289        1.00039         54.543          15.0336         
W634    2106.15         2106.46         0.159421        0.999854        46.2615         4.86795         
W635    2105.89         2105.54         0.167678        1.00016         44.0549         4.42693         
W636    2105.57         2105.52         0.161476        1.00003         44.3487         2.94985         
W637    2105.2          2105.65         0.155998        0.999789        44.8533         1.27903         
W638    2104.78         2104.64         0.16258         1.00007         44.8645         3.63648         
W639    2104.31         2103.88         0.161608        1.0002          43.2502         0.905875        
W640    2103.78         2099.6          0.159348        1.00199         50.8058         1.5778          
W641    2103.2          2104.16         0.139122        0.999547        45.9555         0.666338        
W642    2102.57         2099.69         0.144032        1.00137         52.2207         2.71162         
W643    2101.89         2105.15         0.137704        0.998453        39.994          0.203107        
W644    2101.16         2102.96         0.1371          0.999142        45.1807         2.66413         
W645    2100.38         2100.54         0.149447        0.999922        66.9093         1.94442         
W646    2099.54         2103.6          0.139217        0.998069        94.5126         0.848218        
W647    2099.44         2103.33         0.161243        0.998149        41.6629         2.48925         
W648    2100.27         2103.85         0.144028        0.998297        52.4852         0.46005         
W649    2101.06         2099.54         0.141559        1.00072         48.6646         1.28559         
W650    2101.79         2101.86         0.140146        0.999965        49.1487         1.36211         
W651    2102.47         2102.53         0.135981        0.999969        41.1034         1.03021         
W652    2103.1          2104.14         0.135057        0.999503        42.7037         0.982881        
W653    2103.68         2103.47         0.13382         1.0001          44.3131         2.061           
W654    2104.2          2105.26         0.12503         0.9995          46.8154         1.52856         
W655    2104.68         2102.76         0.151722        1.00091         45.9891         1.46996         
W656    2105.1          2105            0.151919        1.00005         48.7707         2.42788         
W657    2105.47         2107            0.162568        0.999274        47.1814         2.25511         
W658    2105.78         2105.75         0.15774         1.00002         46.625          1.5363          
W659    2106.05         2106.1          0.14447         0.999972        45.0649         0.716955        
W660    2106.26         2105.68         0.166555        1.00027         44.8037         6.25172         
W661    2106.41         2106.56         0.163322        0.999929        49.2102         3.99919         
W662    2106.52         2106.86         0.151917        0.999838        53.0889         14.2422         
W663    2106.57         2108.32         0.175218        0.999172        53.4003         119.548         
W664    2106.57         2106.61         0.184988        0.999983        55.7405         28.3836         
W665    2106.52         2105.76         0.196712        1.00036         57.6292         1.93582         
W666    2106.41         2106.68         0.17102         0.999876        53.685          6.88308         
W667    2106.26         2106.68         0.159524        0.999797        49.4032         3.55622         
W668    2106.05         2106.21         0.152938        0.999922        44.2001         3.66527         
W669    2105.78         2105.67         0.166445        1.00006         44.7883         3.90289         
W670    2105.47         2105.24         0.1674          1.00011         45.5475         2.27014         
W671    2105.1          2104.96         0.161646        1.00007         46.8468         0.749329        
W672    2104.68         2104.4          0.160391        1.00013         44.2535         2.40634         
W673    2104.2          2104.53         0.151031        0.999845        44.6295         1.24195         
W674    2103.68         2102.65         0.161556        1.00049         44.4323         0.777222        
W675    2103.1          2101.53         0.157911        1.00075         43.7228         0.950599        
W676    2102.47         2105.11         0.142663        0.998747        42.6179         0.935792        
W677    2101.79         2100.59         0.140288        1.00057         43.1987         2.52395         
W678    2101.06         2101.89         0.138508        0.999605        41.4957         2.78462         
W679    2100.27         2117.59         0.132613        0.991821        24.358          1.75815         
W680    2099.44         2101.42         0.149585        0.999054        77.9052         1.77511         
W681    2099.28         2104.7          0.157844        0.997424        27.1353         2.16734         
W682    2100.12         2092.49         0.14464         1.00364         47.2792         1.00214         
W683    2100.9          2098.49         0.140803        1.00115         47.269          1.33512         
W684    2101.63         2101.14         0.137332        1.00023         41.972          1.74551         
W685    2102.31         2102.34         0.143356        0.999987        40.6971         1.83673         
W686    2102.94         2103.32         0.137938        0.99982         43.2215         1.4222          
W687    2103.52         2103.75         0.142551        0.99989         45.932          0.835073        
W688    2104.05         2103.17         0.144394        1.00042         46.4817         4.4118          
W689    2104.52         2104.94         0.139938        0.999801        50.2268         0.0210602       
W690    2104.94         2106.66         0.158348        0.999182        48.7381         1.57771         
W691    2105.31         2098.7          0.286867        1.00315         46.4198         1.88237         
W692    2105.62         2106.45         0.157009        0.999607        45.2158         2.06728         
W693    2105.89         2107.19         0.12615         0.999382        47.541          2.5192          
W694    2106.1          2105.16         0.15206         1.00044         47.9684         3.42787         
W695    2106.26         2106.03         0.149807        1.00011         50.0179         1.62156         
W696    2106.36         2109.59         0.144262        0.998469        49.4585         3.30895         
W697    2106.41         2095.04         0.278504        1.00543         52.4888         2.59798         
W698    2106.41         2110.17         0.153112        0.99822         48.6179         7.13336         
W699    2106.36         2106            0.158236        1.00017         53.4953         0.766008        
W700    2106.26         2106.59         0.148294        0.999842        52.2704         16.8281         
W701    2106.1          2105.01         0.16812         1.00052         47.2103         8.01531         
W702    2105.89         2106.53         0.154808        0.999695        46.0006         0.611528        
W703    2105.62         2105.43         0.155268        1.00009         47.7991         0.374057        
W704    2105.31         2105.68         0.146566        0.999824        45.4241         1.53674         
W705    2104.94         2105.5          0.14778         0.999735        46.7983         0.6336          
W706    2104.52         2104.1          0.153706        1.0002          45.4719         0.511398        
W707    2104.05         2103.72         0.146783        1.00015         48.821          2.11077         
W708    2103.52         2103.99         0.140399        0.999778        42.2552         0.303412        
W709    2102.94         2099.99         0.144765        1.00141         47.0608         0.943937        
W710    2102.31         2101.96         0.161938        1.00017         45.5701         3.28105         
W711    2101.63         2100.28         0.143577        1.00064         39.4412         0.348039        
W712    2100.9          2096.83         0.144577        1.00194         51.9852         0.671569        
W713    2100.12         2116.45         0.133136        0.992281        42.7724         1.31619         
W714    2099.28         2107.01         0.153134        0.996329        45.7958         1.24535         
W715    2099.07         2100.29         0.141943        0.999421        39.3126         2.44813         
W716    2099.91         2099.02         0.142291        1.00042         38.4577         0.564321        
W717    2100.69         2104.27         0.142819        0.9983          39.9505         1.46693         
W718    2101.42         2100.07         0.143           1.00064         49.018          3.08566         
W719    2102.1          2100.99         0.160338        1.00053         48.2448         0.808219        
W720    2102.73         2102.81         0.153804        0.999963        41.1981         0.856672        
W721    2103.31         2102.57         0.143111        1.00035         44.6681         0.937076        
W722    2103.84         2104.77         0.148504        0.999557        45.0006         2.39472         
W723    2104.31         2103.31         0.165435        1.00047         48.3668         0.445453        
W724    2104.73         2104.6          0.161251        1.00006         48.104          3.6241          
W725    2105.1          2107.14         0.146821        0.999032        47.5511         3.75344         
W726    2105.41         2106.17         0.139191        0.999643        48.8664         0.619485        
W727    2105.68         2104.24         0.168402        1.00068         49.9488         1.39224         
W728    2105.89         2107.04         0.140959        0.999455        47.641          2.28639         
W729    2106.05         2105.59         0.159976        1.00021         47.073          4.19527         
W730    2106.15         2105.28         0.16557         1.00041         48.0763         4.94145         
W731    2106.2          2111.06         0.159326        0.997699        45.9035         2.52156         
W732    2106.2          2103.77         0.192124        1.00116         46.6719         3.4932          
W733    2106.15         2107.22         0.145732        0.999492        49.0719         6.5071          
W734    2106.05         2105.33         0.155403        1.00034         50.1059         1.91746         
W735    2105.89         2107.28         0.143264        0.999341        49.342          1.85328         
W736    2105.68         2104.61         0.168893        1.00051         47.0198         0.622185        
W737    2105.41         2105.91         0.143793        0.999764        48.497          2.53271         
W738    2105.1          2105.12         0.149783        0.999987        46.618          2.02391         
W739    2104.73         2103.48         0.171419        1.00059         45.271          1.94438         
W740    2104.31         2104.91         0.151799        0.999713        44.0085         2.56007         
W741    2103.84         2104.02         0.148732        0.999914        44.6176         6.38226         
W742    2103.31         2103.63         0.150968        0.999849        44.7667         0.906507        
W743    2102.73         2102.78         0.140887        0.999978        48.3894         1.7411          
W744    2102.1          2097.98         0.142492        1.00197         45.3514         2.22539         
W745    2101.42         2107.67         0.143619        0.997037        36.3541         1.277           
W746    2100.69         2100.76         0.140399        0.999966        46.9273         2.77367         
W747    2099.91         2112.87         0.130288        0.993863        37.134          2.52283         
W748    2099.07         2084.59         0.157039        1.00695         76.3165         1.84268         
W749    2098.81         2105.1          0.132896        0.997012        20.7334         0.915903        
W750    2099.65         2103.28         0.14576         0.99827         36.6542         0.402953        
W751    2100.43         2098.19         0.147934        1.00107         46.0429         0.867103        
W752    2101.16         2100.98         0.132839        1.00009         50.1574         0.870335        
W753    2101.84         2100.28         0.149119        1.00074         48.9342         2.00428         
W754    2102.47         2103.64         0.148533        0.999445        36.9761         1.88566         
W755    2103.05         2103.53         0.141923        0.999769        43.3116         2.21597         
W756    2103.57         2102.22         0.160804        1.00064         50.4675         0.500879        
W757    2104.05         2105.08         0.153464        0.999509        49.0445         1.21585         
W758    2104.47         2103.69         0.16852         1.00037         47.7459         0.866147        
W759    2104.83         2104.22         0.162136        1.00029         49.3939         1.1917          
W760    2105.15         2105.06         0.138173        1.00004         47.989          0.752398        
W761    2105.41         2105.59         0.142944        0.999917        45.8045         0.438206        
W762    2105.62         2105.63         0.137891        0.999997        47.5889         0.772336        
W763    2105.78         2105.37         0.155144        1.00019         45.2626         1.26497         
W764    2105.89         2106.51         0.14827         0.999704        43.9399         6.78245         
W765    2105.94         2104.4          0.154154        1.00073         44.4511         5.31263         
W766    2105.94         2107.03         0.127502        0.999483        45.3493         7.52987         
W767    2105.89         2105.38         0.150174        1.00024         50.0642         3.95026         
W768    2105.78         2105.45         0.165711        1.00016         47.2946         3.09447         
W769    2105.62         2105.69         0.168065        0.999971        45.7808         0.70986         
W770    2105.41         2105.6          0.150655        0.999913        44.708          3.90329         
W771    2105.15         2105.24         0.135034        0.99996         45.9032         0.684947        
W772    2104.83         2104.59         0.149073        1.00012         47.292          0.817957        
W773    2104.47         2105.37         0.141574        0.99957         45.9787         1.652           
W774    2104.05         2103.17         0.146984        1.00042         45.2227         0.437893        
W775    2103.57         2102.86         0.156384        1.00034         45.9744         1.18688         
W776    2103.05         2102.99         0.144392        1.00003         48.0682         2.26882         
W777    2102.47         2102.72         0.155249        0.999883        47.565          2.82398         
W778    2101.84         2100.91         0.139525        1.00044         48.7574         2.85365         
W779    2101.16         2101.78         0.130566        0.999706        48.4828         1.46095         
W780    2100.43         2109.12         0.138715        0.99588         39.7379         1.34756         
W781    2099.65         2096.26         0.157274        1.00162         43.8473         2.87024         
W782    2098.81         2227.92         0.131531        0.942051        199.879         1.64031         
W783    2098.5          2096.07         0.123832        1.00116         58.3659         0.487163        
W784    2099.33         2093.54         0.106559        1.00277         44.3925         1.92561         
W785    2100.12         2095.85         0.109594        1.00204         40.7343         0.24518         
W786    2100.85         2096.59         0.108798        1.00203         45.7139         0.405128        
W787    2101.53         2100.08         0.122263        1.00069         44.8132         1.81869         
W788    2102.16         2101.28         0.121811        1.00042         48.3526         1.6139          
W789    2102.73         2102.54         0.125786        1.00009         54.2516         1.15316         
W790    2103.26         2103.74         0.132786        0.999773        52.071          1.66019         
W791    2103.73         2100.72         0.172274        1.00143         49.6031         1.10743         
W792    2104.15         2105.3          0.116419        0.999452        47.3656         0.507049        
W793    2104.52         2103.88         0.131438        1.00031         51.0205         1.59694         
W794    2104.84         2105.61         0.12126         0.999634        45.9707         1.38273         
W795    2105.1          2104.95         0.140776        1.00007         44.5796         0.782779        
W796    2105.31         2105.48         0.133864        0.999918        45.5557         1.33462         
W797    2105.47         2105.85         0.13357         0.999818        46.6794         0.204763        
W798    2105.57         2105.53         0.140139        1.00002         46.3921         0.239618        
W799    2105.63         2105.87         0.132563        0.999882        45.1002         1.85489         
W800    2105.63         2105.7          0.135919        0.999966        44.7778         5.47644         
W801    2105.57         2104.94         0.135941        1.0003          49.4236         5.41628         
W802    2105.47         2106.55         0.130944        0.999484        48.3923         2.05218         
W803    2105.31         2104.7          0.158955        1.00029         49.0329         0.0717566       
W804    2105.1          2105.82         0.139019        0.999656        45.0427         1.82521         
W805    2104.84         2104.29         0.141791        1.00026         45.3585         1.21243         
W806    2104.52         2105.57         0.150976        0.999504        46.2804         0.278138        
W807    2104.15         2103.34         0.148738        1.00039         48.0229         1.00829         
W808    2103.73         2103.91         0.132665        0.999916        45.0166         1.70233         
W809    2103.26         2103.14         0.148154        1.00005         50.5805         0.217302        
W810    2102.73         2104.19         0.125527        0.99931         43.4554         0.800465        
W811    2102.16         2102.06         0.153132        1.00005         47.3455         0.452957        
W812    2101.53         2101.46         0.130401        1.00003         48.3809         2.19667         
W813    2100.85         2099.37         0.167233        1.00071         48.6535         2.36734         
W814    2100.12         2101.1          0.126495        0.99953         40.5776         1.39587         
W815    2099.33         2101.24         0.122041        0.999095        49.7581         1.60071         
W816    2098.5          2093.2          0.141803        1.00253         47.6597         0.746788        
W817    2098.14         2093.31         0.131299        1.0023          28.2943         1.12107         
W818    2098.97         2096.36         0.126074        1.00125         43.335          0.223162        
W819    2099.75         2100.5          0.119857        0.999642        58.7063         0.473931        
W820    2100.48         2099.8          0.125066        1.00033         53.3826         1.65717         
W821    2101.16         2101.78         0.124564        0.999707        41.5588         0.483184        
W822    2101.79         2100.45         0.126382        1.00064         56.7049         1.55183         
W823    2102.37         2104.52         0.13723         0.998977        74.9257         3.54559         
W824    2102.89         2102.91         0.129692        0.99999         60.8005         0.650291        
W825    2103.36         2102.64         0.156835        1.00034         46.276          1.20441         
W826    2103.78         2103.36         0.139604        1.0002          46.5258         1.33422         
